os,cpu,gpu,ram,kernel,driver,cpuscheduler, , , , , 
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16300712,6.1.12-arch1-1,4.6 Mesa 22.3.6,schedutil, , , , , 
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
73.1475,13671,35.3808,95,77,68,2242,1000,3.66473,129,7.11767,15652787945
68.7853,14538,31.0345,97,77,67,2325,1000,3.6363,131,7.11873,15752846081
62.2549,16063,31.0345,97,77,67,2325,1000,3.6363,131,7.11873,15852904307
68.9037,14513,31.0345,97,77,67,2325,1000,3.6363,131,7.11873,15952960804
74.0686,13501,31.0345,97,77,67,2325,1000,3.6363,131,7.11873,16053016960
105.988,9435,31.0345,97,77,67,2325,1000,3.6363,131,7.11873,16153073626
66.8852,14951,15.6522,99,76,68,2342,1000,3.62675,131,7.11928,16253132652
73.6594,13576,15.6522,99,76,68,2342,1000,3.62675,131,7.11928,16353189328
83.1947,12020,15.6522,99,76,68,2342,1000,3.62675,131,7.11928,16453245435
81.0899,12332,15.6522,99,76,68,2342,1000,3.62675,131,7.11928,16553301371
100.311,9969,15.6522,99,76,68,2342,1000,3.62675,131,7.11928,16653359247
71.3114,14023,34.0824,97,76,68,2330,1000,3.70195,130,7.12109,16753416733
76.7695,13026,34.0824,97,76,68,2330,1000,3.70195,130,7.12109,16853473210
75.8265,13188,34.0824,97,76,68,2330,1000,3.70195,130,7.12109,16953529806
69.3289,14424,34.0824,97,76,68,2330,1000,3.70195,130,7.12109,17053586172
56.0632,17837,34.0824,97,76,68,2330,1000,3.70195,130,7.12109,17153643198
64.082,15605,10,99,75,68,2342,1000,3.69819,130,7.11998,17253699615
64.6789,15461,10,99,75,68,2342,1000,3.69819,130,7.11998,17353755211
62.2704,16059,10,99,75,68,2342,1000,3.69819,130,7.11998,17453811547
67.838,14741,10,99,75,68,2342,1000,3.69819,130,7.11998,17553867713
44.0025,22726,10,99,75,68,2342,1000,3.69819,130,7.11998,17653925540
66.212,15103,5.76441,99,74,68,2349,1000,3.61582,130,7.12151,17753982006
69.1946,14452,5.76441,99,74,68,2349,1000,3.61582,130,7.12151,17854038132
69.9986,14286,5.76441,99,74,68,2349,1000,3.61582,130,7.12151,17954094518
70.7264,14139,5.76441,99,74,68,2349,1000,3.61582,130,7.12151,18054150825
72.4953,13794,5.76441,99,74,68,2349,1000,3.61582,130,7.12151,18154207961
67.8841,14731,3.79437,99,72,68,2345,1000,3.61582,130,7.12511,18254266397
69.7399,14339,3.79437,99,72,68,2345,1000,3.61582,130,7.12511,18354323113
59.1611,16903,3.79437,99,72,68,2345,1000,3.61582,130,7.12511,18454364550
67.8426,14740,3.79437,99,72,68,2345,1000,3.61582,130,7.12511,18554420546
74.549,13414,3.79437,99,72,68,2345,1000,3.61582,130,7.12511,18654477622
79.2142,12624,5.47445,99,71,68,2345,1000,3.62483,130,7.12969,18754534338
66.3174,15079,5.47445,99,71,68,2345,1000,3.62483,130,7.12969,18854590814
67.1772,14886,5.47445,99,71,68,2345,1000,3.62483,130,7.12969,18954647291
72.5216,13789,5.47445,99,71,68,2345,1000,3.62483,130,7.12969,19054702697
52.9829,18874,5.47445,99,71,68,2345,1000,3.62483,130,7.12969,19154760993
71.5154,13983,7.86517,99,70,68,2345,1000,3.6734,130,7.12356,19254817239
73.1529,13670,7.86517,99,70,68,2345,1000,3.6734,130,7.12356,19354873496
76.0803,13144,7.86517,99,70,68,2345,1000,3.6734,130,7.12356,19454929582
78.5546,12730,7.86517,99,70,68,2345,1000,3.6734,130,7.12356,19554985178
77.2738,12941,7.86517,99,70,68,2345,1000,3.6734,130,7.12356,19655042054
79.4281,12590,4.34783,99,68,68,2335,1000,3.64112,130,7.12327,19755098911
61.8544,16167,4.34783,99,68,68,2335,1000,3.64112,130,7.12327,19855155427
57.5109,17388,4.34783,99,68,68,2335,1000,3.64112,130,7.12327,19955205993
62.5156,15996,4.34783,99,68,68,2335,1000,3.64112,130,7.12327,20055261989
57.6568,17344,4.34783,99,68,68,2335,1000,3.64112,130,7.12327,20155317946
76.4117,13087,8.91566,99,67,68,2335,1000,3.67937,129,7.12937,20255374192
63.678,15704,8.91566,99,67,68,2335,1000,3.67937,129,7.12937,20355430278
60.9645,16403,8.91566,99,67,68,2335,1000,3.67937,129,7.12937,20455486804
63.4156,15769,8.91566,99,67,68,2335,1000,3.67937,129,7.12937,20555543941
133.351,7499,8.91566,99,67,68,2335,1000,3.67937,129,7.12937,20655601417
75.4603,13252,4,99,66,68,2348,1000,3.62101,132,7.13033,20755658203
75.8783,13179,4,99,66,68,2348,1000,3.62101,132,7.13033,20855715099
69.4589,14397,4,99,66,68,2348,1000,3.62101,132,7.13033,20955771816
72.9714,13704,4,99,66,68,2348,1000,3.62101,132,7.13033,21055828382
73.8062,13549,4,99,66,68,2348,1000,3.62101,132,7.13033,21155884448
73.524,13601,4.73225,99,65,68,2343,1000,3.62265,132,7.12837,21255941324
71.2251,14040,4.73225,99,65,68,2343,1000,3.62265,132,7.12837,21355997401
63.9018,15649,4.73225,99,65,68,2343,1000,3.62265,132,7.12837,21456054347
73.8389,13543,4.73225,99,65,68,2343,1000,3.62265,132,7.12837,21556110533
75.9648,13164,4.73225,99,65,68,2343,1000,3.62265,132,7.12837,21656167369
74.0905,13497,4.7205,99,64,68,2340,1000,3.62243,130,7.13438,21756224215
74.7272,13382,4.7205,99,64,68,2340,1000,3.62243,130,7.13438,21856281132
