os,cpu,gpu,ram,kernel,driver,cpuscheduler, , , , ,
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16300712,6.1.12-arch1-1,4.6 Mesa 22.3.6,schedutil, , , , ,
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
95.7029,10449,3.81773,99,54,68,2361,1000,2.82536,134,6.36891,29299416984
78.2105,12786,3.3877,99,54,67,2363,1000,2.8234,133,6.36837,29399473951
69.9203,14302,3.3877,99,54,67,2363,1000,2.8234,133,6.36837,29499529957
81.7795,12228,3.3877,99,54,67,2363,1000,2.8234,133,6.36837,29599585703
92.43,10819,3.3877,99,54,67,2363,1000,2.8234,133,6.36837,29699642129
64.4122,15525,3.3877,99,54,67,2363,1000,2.8234,133,6.36837,29799698876
89.7586,11141,4.86027,99,53,68,2356,1000,2.82536,133,6.37123,29899756012
65.9761,15157,4.86027,99,53,68,2356,1000,2.82536,133,6.37123,29999813038
87.6424,11410,4.86027,99,53,68,2356,1000,2.82536,133,6.37123,30099869884
67.6224,14788,4.86027,99,53,68,2356,1000,2.82536,133,6.37123,30199925810
82.5559,12113,4.86027,99,53,68,2356,1000,2.82536,133,6.37123,30299981697
66.1551,15116,4.65116,99,52,68,2354,1000,2.82536,134,6.37103,30400038713
67.7002,14771,4.65116,99,52,68,2354,1000,2.82536,134,6.37103,30500095449
87.7963,11390,4.65116,99,52,68,2354,1000,2.82536,134,6.37103,30600152555
69.5749,14373,4.65116,99,52,68,2354,1000,2.82536,134,6.37103,30700209582
88.0902,11352,4.65116,99,52,68,2354,1000,2.82536,134,6.37103,30800265058
66.2164,15102,5.26316,98,53,67,2354,1000,2.83099,133,6.37556,30900321774
85.3315,11719,5.26316,98,53,67,2354,1000,2.83099,133,6.37556,31000379620
68.3153,14638,5.26316,98,53,67,2354,1000,2.83099,133,6.37556,31100436407
81.8465,12218,5.26316,98,53,67,2354,1000,2.83099,133,6.37556,31200492273
68.0318,14699,5.26316,98,53,67,2354,1000,2.83099,133,6.37556,31300548889
69.7107,14345,4.77941,99,53,68,2349,1000,2.83099,133,6.37532,31400605955
69.6816,14351,4.77941,99,53,68,2349,1000,2.83099,133,6.37532,31500678242
88.308,11324,4.77941,99,53,68,2349,1000,2.83099,133,6.37532,31600735108
71.8752,13913,4.77941,99,53,68,2349,1000,2.83099,133,6.37532,31700789534
