os,cpu,gpu,ram,kernel,driver,cpuscheduler, , , , , 
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16300700,6.1.12-arch1-1,4.6 Mesa 22.3.6,schedutil, , , , , 
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
77.821,12850,32.6757,97,74,66,2338,1000,3.52126,133,6.45498,18198378666
84.3526,11855,32.6757,97,74,66,2338,1000,3.52126,133,6.45498,18298456068
67.792,14751,32.6757,97,74,66,2338,1000,3.52126,133,6.45498,18398546299
51.5092,19414,31.0096,99,74,66,2358,1000,3.52937,133,6.44976,18498624991
85.5213,11693,31.0096,99,74,66,2358,1000,3.52937,133,6.44976,18598701173
78.7588,12697,31.0096,99,74,66,2358,1000,3.52937,133,6.44976,18698777584
74.0466,13505,31.0096,99,74,66,2358,1000,3.52937,133,6.44976,18798956746
70.0918,14267,31.0096,99,74,66,2358,1000,3.52937,133,6.44976,18899033497
82.2707,12155,36.4882,94,74,66,2264,1000,3.53759,130,6.44997,18999110239
88.6918,11275,36.4882,94,74,66,2264,1000,3.53759,130,6.44997,19099186101
47.8011,20920,36.4882,94,74,66,2264,1000,3.53759,130,6.44997,19199262392
118.231,8458,36.4882,94,74,66,2264,1000,3.53759,130,6.44997,19299338684
80.4958,12423,36.4882,94,74,66,2264,1000,3.53759,130,6.44997,19399416485
80.2504,12461,33.6175,98,74,66,2347,1000,3.53285,133,6.45333,19499491607
90.8183,11011,33.6175,98,74,66,2347,1000,3.53285,133,6.45333,19599568458
82.6037,12106,33.6175,98,74,66,2347,1000,3.53285,133,6.45333,19699643310
103.831,9631,33.6175,98,74,66,2347,1000,3.53285,133,6.45333,19799719102
85.7854,11657,33.6175,98,74,66,2347,1000,3.53285,133,6.45333,19899795243
85.2079,11736,16.0891,98,74,66,2352,1000,3.52953,132,6.45162,19999870825
80.0448,12493,16.0891,98,74,66,2352,1000,3.52953,132,6.45162,20099950076
79.1515,12634,16.0891,98,74,66,2352,1000,3.52953,132,6.45162,20200025398
96.043,10412,16.0891,98,74,66,2352,1000,3.52953,132,6.45162,20300073429
77.8574,12844,16.0891,98,74,66,2352,1000,3.52953,132,6.45162,20400150561
81.3537,12292,8.33333,99,73,67,2354,1000,3.46205,132,6.45604,20500226133
75.3125,13278,8.33333,99,73,67,2354,1000,3.46205,132,6.45604,20600300864
75.9532,13166,8.33333,99,73,67,2354,1000,3.46205,132,6.45604,20700376216
93.8791,10652,8.33333,99,73,67,2354,1000,3.46205,132,6.45604,20800453037
76.6283,13050,8.33333,99,73,67,2354,1000,3.46205,132,6.45604,20900527829
83.2848,12007,5.90406,99,71,67,2351,1000,3.46004,132,6.45481,21000604301
80.8604,12367,5.90406,99,71,67,2351,1000,3.46004,132,6.45481,21100679892
78.1433,12797,5.90406,99,71,67,2351,1000,3.46004,132,6.45481,21200754614
76.0977,13141,5.90406,99,71,67,2351,1000,3.46004,132,6.45481,21300829495
80.6127,12405,5.90406,99,71,67,2351,1000,3.46004,132,6.45481,21400904477
78.0092,12819,4.69136,99,70,66,2352,1000,3.46199,132,6.45433,21500980178
80.8538,12368,4.69136,99,70,66,2352,1000,3.46199,132,6.45433,21601056160
26.0607,38372,4.69136,99,70,66,2352,1000,3.46199,132,6.45433,21701133862
97.8761,10217,4.69136,99,70,66,2352,1000,3.46199,132,6.45433,21801185433
91.9456,10876,4.69136,99,70,66,2352,1000,3.46199,132,6.45433,21901261295
85.2079,11736,4.69136,99,70,66,2352,1000,3.46199,132,6.45433,22001338176
83.64,11956,35.6532,95,70,67,2274,1000,3.65219,130,6.45475,22101413808
99.0884,10092,35.6532,95,70,67,2274,1000,3.65219,130,6.45475,22201490559
113.289,8827,35.6532,95,70,67,2274,1000,3.65219,130,6.45475,22301566671
87.6885,11404,35.6532,95,70,67,2274,1000,3.65219,130,6.45475,22401618553
73.7626,13557,35.6532,95,70,67,2274,1000,3.65219,130,6.45475,22501693304
80.7168,12389,17.0704,97,70,67,2342,1000,3.65563,132,6.455,22601768696
71.1642,14052,17.0704,97,70,67,2342,1000,3.65563,132,6.455,22701839907
73.9153,13529,17.0704,97,70,67,2342,1000,3.65563,132,6.455,22801917299
71.1288,14059,17.0704,97,70,67,2342,1000,3.65563,132,6.455,22901991091
82.149,12173,17.0704,97,70,67,2342,1000,3.65563,132,6.455,23002066152
68.2082,14661,7.05446,96,69,67,2295,1000,3.65174,134,6.4561,23102140584
85.5066,11695,7.05446,96,69,67,2295,1000,3.65174,134,6.4561,23202216325
81.8733,12214,7.05446,96,69,67,2295,1000,3.65174,134,6.4561,23302292157
71.8856,13911,7.05446,96,69,67,2295,1000,3.65174,134,6.4561,23402367108
72.8014,13736,7.05446,96,69,67,2295,1000,3.65174,134,6.4561,23502441570
71.1187,14061,3.87016,99,68,67,2360,1000,3.55764,135,6.45655,23602478452
89.5175,11171,3.87016,99,68,67,2360,1000,3.55764,135,6.45655,23702554523
78.0823,12807,3.87016,99,68,67,2360,1000,3.55764,135,6.45655,23802627495
76.8521,13012,3.87016,99,68,67,2360,1000,3.55764,135,6.45655,23902698726
94.2596,10609,3.87016,99,68,67,2360,1000,3.55764,135,6.45655,24002770388
77.4413,12913,8.77627,98,67,67,2341,1000,3.6062,133,6.45872,24102841569
80.5867,12409,8.77627,98,67,67,2341,1000,3.6062,133,6.45872,24202913701
88.7784,11264,8.77627,98,67,67,2341,1000,3.6062,133,6.45872,24302986973
88.0049,11363,8.77627,98,67,67,2341,1000,3.6062,133,6.45872,24403058344
79.1515,12634,8.77627,98,67,67,2341,1000,3.6062,133,6.45872,24503130296
76.4351,13083,6.01966,99,65,67,2351,1000,3.6062,131,6.45943,24603212467
102.386,9767,6.01966,99,65,67,2351,1000,3.6062,131,6.45943,24703277119
80.4117,12436,6.01966,99,65,67,2351,1000,3.6062,131,6.45943,24803313610
77.9849,12823,6.01966,99,65,67,2351,1000,3.6062,131,6.45943,24903350002
88.8415,11256,6.01966,99,65,67,2351,1000,3.6062,131,6.45943,25003385554
73.0567,13688,5.64417,99,64,67,2346,1000,3.6062,132,6.45992,25103424985
92.9973,10753,5.64417,99,64,67,2346,1000,3.6062,132,6.45992,25203476237
77.5014,12903,5.64417,99,64,67,2346,1000,3.6062,132,6.45992,25303512618
83.8082,11932,5.64417,99,64,67,2346,1000,3.6062,132,6.45992,25403561490
72.9501,13708,5.64417,99,64,67,2346,1000,3.6062,132,6.45992,25503610381
83.3056,12004,3.69914,99,63,67,2343,1000,3.55865,131,6.46033,25603660843
76.365,13095,3.69914,99,63,67,2343,1000,3.55865,131,6.46033,25703712744
77.8028,12853,3.69914,99,63,67,2343,1000,3.55865,131,6.46033,25803749626
87.974,11367,3.69914,99,63,67,2343,1000,3.55865,131,6.46033,25903798788
82.3859,12138,3.69914,99,63,67,2343,1000,3.55865,131,6.46033,26003838459
94.1176,10625,9.50617,99,62,67,2347,1000,3.56575,131,6.46297,26103876541
82.7541,12084,9.50617,99,62,67,2347,1000,3.56575,131,6.46297,26203918612
64.8677,15416,9.50617,99,62,67,2347,1000,3.56575,131,6.46297,26303955974
67.1592,14890,9.50617,99,62,67,2347,1000,3.56575,131,6.46297,26403992615
72.3746,13817,9.50617,99,62,67,2347,1000,3.56575,131,6.46297,26504029907
66.0807,15133,9.50617,99,62,67,2347,1000,3.56575,131,6.46297,26604067148
84.5451,11828,5.125,99,61,67,2358,1000,3.56575,134,6.46074,26704104200
146.735,6815,5.125,99,61,67,2358,1000,3.56575,134,6.46074,26804141802
77.7001,12870,5.125,99,61,67,2358,1000,3.56575,134,6.46074,26904179023
83.5631,11967,5.125,99,61,67,2358,1000,3.56575,134,6.46074,27004216385
75.4091,13261,5.125,99,61,67,2358,1000,3.56575,134,6.46074,27104253886
75.9359,13169,5.37897,99,60,67,2345,1000,3.55848,133,6.46122,27204290928
