os,cpu,gpu,ram,kernel,driver,cpuscheduler,  ,  ,  ,  , 
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16300712,6.1.12-arch1-1,4.6 Mesa 22.3.6,schedutil,  ,  ,  ,  , 
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
72.759,13744,26.1934,99,75,67,2365,1000,3.10931,134,6.5825,15949406083
68.1338,14677,35.6704,99,75,66,2365,1000,3.11555,134,6.5793,16049457259
72.4113,13810,35.6704,99,75,66,2365,1000,3.11555,134,6.5793,16149508536
39.8359,25103,35.6704,99,75,66,2365,1000,3.11555,134,6.5793,16249563012
65.5867,15247,35.6704,99,75,66,2365,1000,3.11555,134,6.5793,16349616178
72.2126,13848,35.6704,99,75,66,2365,1000,3.11555,134,6.5793,16449668084
73.1689,13667,28.8724,96,75,67,2288,1000,3.16483,131,6.58072,16549720391
76.0167,13155,28.8724,96,75,67,2288,1000,3.16483,131,6.58072,16649774097
67.4582,14824,28.8724,96,75,67,2288,1000,3.16483,131,6.58072,16749825673
73.4916,13607,28.8724,96,75,67,2288,1000,3.16483,131,6.58072,16849876999
72.4165,13809,28.8724,96,75,67,2288,1000,3.16483,131,6.58072,16949930376
63.6051,15722,17.8218,98,74,67,2346,1000,3.16483,132,6.58106,17049936402
58.8305,16998,17.8218,98,74,67,2346,1000,3.16483,132,6.58106,17149988018
70.8115,14122,17.8218,98,74,67,2346,1000,3.16483,132,6.58106,17250039164
74.2997,13459,17.8218,98,74,67,2346,1000,3.16483,132,6.58106,17350092560
74.2721,13464,17.8218,98,74,67,2346,1000,3.16483,132,6.58106,17450144697
66.6089,15013,3.6478,99,73,67,2349,1000,3.13562,132,6.58106,17550196943
74.3273,13454,3.6478,99,73,67,2349,1000,3.13562,132,6.58106,17650248249
73.03,13693,3.6478,99,73,67,2349,1000,3.13562,132,6.58106,17750299795
43.6319,22919,3.6478,99,73,67,2349,1000,3.13562,132,6.58106,17850352252
64.1766,15582,3.6478,99,73,67,2349,1000,3.13562,132,6.58106,17950403868
68.4791,14603,6.45963,99,71,66,2348,1000,3.00483,131,6.5813,18050455874
70.5418,14176,6.45963,99,71,66,2348,1000,3.00483,131,6.5813,18150508550
78.1616,12794,6.45963,99,71,66,2348,1000,3.00483,131,6.5813,18250561847
72.5163,13790,6.45963,99,71,66,2348,1000,3.00483,131,6.5813,18350614873
59.5593,16790,6.45963,99,71,66,2348,1000,3.00483,131,6.5813,18450666599
68.2967,14642,7.66378,99,70,67,2353,1000,3.00642,131,6.58105,18550718945
89.9442,11118,7.66378,99,70,67,2353,1000,3.00642,131,6.58105,18650765812
59.5806,16784,7.66378,99,70,67,2353,1000,3.00642,131,6.58105,18750817358
75.8668,13181,7.66378,99,70,67,2353,1000,3.00642,131,6.58105,18850868984
71.0227,14080,7.66378,99,70,67,2353,1000,3.00642,131,6.58105,18950921220
68.2547,14651,4.87211,99,69,67,2342,1000,3.00642,132,6.58154,19050972797
64.4496,15516,4.87211,99,69,67,2342,1000,3.00642,132,6.58154,19151025203
73.4808,13609,4.87211,99,69,67,2342,1000,3.00642,132,6.58154,19251077239
68.6625,14564,4.87211,99,69,67,2342,1000,3.00642,132,6.58154,19351131605
69.8324,14320,4.87211,99,69,67,2342,1000,3.00642,132,6.58154,19451183612
64.9646,15393,4.62287,99,67,67,2341,1000,2.96824,132,6.58128,19551235748
76.6107,13053,4.62287,99,67,67,2341,1000,2.96824,132,6.58128,19651287724
74.14,13488,4.62287,99,67,67,2341,1000,2.96824,132,6.58128,19751339810
72.8651,13724,4.62287,99,67,67,2341,1000,2.96824,132,6.58128,19851395376
73.0834,13683,4.62287,99,67,67,2341,1000,2.96824,132,6.58128,19951447343
72.8597,13725,3.81304,99,66,67,2345,1000,2.96824,131,6.58104,20051502359
54.7945,18250,3.81304,99,66,67,2345,1000,2.96824,131,6.58104,20151555455
76.0514,13149,3.81304,99,66,67,2345,1000,2.96824,131,6.58104,20251610011
72.0046,13888,3.81304,99,66,67,2345,1000,2.96824,131,6.58104,20351662298
70.1557,14254,3.81304,99,66,67,2345,1000,2.96824,131,6.58104,20451715194
77.3934,12921,3.57143,99,65,67,2352,1000,2.96824,132,6.58151,20551769720
75.3239,13276,3.57143,99,65,67,2352,1000,2.96824,132,6.58151,20651822676
65.4065,15289,3.57143,99,65,67,2352,1000,2.96824,132,6.58151,20751877123
80.9782,12349,3.57143,99,65,67,2352,1000,2.96824,132,6.58151,20851930779
70.2099,14243,3.57143,99,65,67,2352,1000,2.96824,132,6.58151,20951982805
73.5186,13602,7.03704,99,64,67,2350,1000,3.02492,132,6.58728,21052034591
67.4627,14823,7.03704,99,64,67,2350,1000,3.02492,132,6.58728,21152088128
69.2089,14449,7.03704,99,64,67,2350,1000,3.02492,132,6.58728,21252140154
69.9252,14301,7.03704,99,64,67,2350,1000,3.02492,132,6.58728,21352192030
68.6719,14562,7.03704,99,64,67,2350,1000,3.02492,132,6.58728,21452244256
69.6088,14366,3.78049,99,63,68,2342,1000,3.02112,133,6.58702,21552297733
80.4182,12435,3.78049,99,63,68,2342,1000,3.02112,133,6.58702,21652350539
68.5871,14580,3.78049,99,63,68,2342,1000,3.02112,133,6.58702,21752402585
65.3424,15304,3.78049,99,63,68,2342,1000,3.02112,133,6.58702,21852455031
66.9792,14930,3.78049,99,63,68,2342,1000,3.02112,133,6.58702,21952506918
59.319,16858,5.68603,99,62,68,2337,1000,2.99128,133,6.59674,22052559034
60.8495,16434,5.68603,99,62,68,2337,1000,2.99128,133,6.59674,22152610630
60.0168,16662,5.68603,99,62,68,2337,1000,2.99128,133,6.59674,22252662916
59.4106,16832,5.68603,99,62,68,2337,1000,2.99128,133,6.59674,22352715472
58.713,17032,5.68603,99,62,68,2337,1000,2.99128,133,6.59674,22452767459
59.1611,16903,6.52447,98,61,68,2343,1000,3.00252,133,6.5971,22552821495
59.1996,16892,6.52447,98,61,68,2343,1000,3.00252,133,6.5971,22652873101
58.1531,17196,6.52447,98,61,68,2343,1000,3.00252,133,6.5971,22752924467
58.0316,17232,6.52447,98,61,68,2343,1000,3.00252,133,6.5971,22852977854
59.1086,16918,6.52447,98,61,68,2343,1000,3.00252,133,6.5971,22953029790
59.0598,16932,6.52447,98,61,68,2343,1000,3.00252,133,6.5971,23053082826
59.3824,16840,4.17178,99,60,67,2353,1000,2.98407,135,6.59277,23153134852
57.5242,17384,4.17178,99,60,67,2353,1000,2.98407,135,6.59277,23253186749
64.8466,15421,4.17178,99,60,67,2353,1000,2.98407,135,6.59277,23353238865
69.633,14361,4.17178,99,60,67,2353,1000,2.98407,135,6.59277,23453290781
76.7872,13023,4.17178,99,60,67,2353,1000,2.98407,135,6.59277,23553342877
69.7739,14332,5.93325,99,59,67,2348,1000,2.98407,135,6.59277,23653395284
74.6324,13399,5.93325,99,59,67,2348,1000,2.98407,135,6.59277,23753447100
77.9545,12828,5.93325,99,59,67,2348,1000,2.98407,135,6.59277,23853500556
75.5173,13242,5.93325,99,59,67,2348,1000,2.98407,135,6.59277,23953553092
68.7002,14556,5.93325,99,59,67,2348,1000,2.98407,135,6.59277,24053604639
71.8339,13921,4.80888,99,58,67,2347,1000,2.96712,132,6.59286,24153656525
67.9348,14720,4.80888,99,58,67,2347,1000,2.96712,132,6.59286,24253708671
70.5268,14179,4.80888,99,58,67,2347,1000,2.96712,132,6.59286,24353761007
68.2082,14661,4.80888,99,58,67,2347,1000,2.96712,132,6.59286,24453813204
66.7512,14981,4.80888,99,58,67,2347,1000,2.96712,132,6.59286,24553865770
55.0055,18180,3.6478,99,58,67,2344,1000,2.96712,130,6.59325,24653918436
65.5437,15257,3.6478,99,58,67,2344,1000,2.96712,130,6.59325,24753970092
68.0411,14697,3.6478,99,58,67,2344,1000,2.96712,130,6.59325,24854022628
72.4113,13810,3.6478,99,58,67,2344,1000,2.96712,130,6.59325,24954075015
68.88,14518,3.6478,99,58,67,2344,1000,2.96712,130,6.59325,25054125851
68.7474,14546,2.86783,99,57,68,2342,1000,2.96712,131,6.5878,25154178007
68.5918,14579,2.86783,99,57,68,2342,1000,2.96712,131,6.5878,25254230083
65.9196,15170,2.86783,99,57,68,2342,1000,2.96712,131,6.5878,25354283680
68.9037,14513,2.86783,99,57,68,2342,1000,2.96712,131,6.5878,25454335646
69.1419,14463,2.86783,99,57,68,2342,1000,2.96712,131,6.5878,25554388062
64.2343,15568,3.57583,99,56,68,2340,1000,2.96712,130,6.58945,25654440038
64.704,15455,3.57583,99,56,68,2340,1000,2.96712,130,6.58945,25754491765
64.8761,15414,3.57583,99,56,68,2340,1000,2.96712,130,6.58945,25854543701
73.2386,13654,3.57583,99,56,68,2340,1000,2.96712,130,6.58945,25954594867
70.2149,14242,3.57583,99,56,68,2340,1000,2.96712,130,6.58945,26054649283
82.5491,12114,3.10945,99,55,68,2335,1000,2.96712,130,6.58969,26154701920
70.7264,14139,3.10945,99,55,68,2335,1000,2.96712,130,6.58969,26254754736
66.9972,14926,3.10945,99,55,68,2335,1000,2.96712,130,6.58969,26354807282
67.6315,14786,3.10945,99,55,68,2335,1000,2.96712,130,6.58969,26454860338
69.808,14325,3.10945,99,55,68,2335,1000,2.96712,130,6.58969,26554912825
71.449,13996,3.54957,99,55,67,2333,1000,2.96712,132,6.58945,26654965801
72.4428,13804,3.54957,99,55,67,2333,1000,2.96712,132,6.58945,26755018697
69.1563,14460,3.54957,99,55,67,2333,1000,2.96712,132,6.58945,26855083943
71.6332,13960,3.54957,99,55,67,2333,1000,2.96712,132,6.58945,26955136580
71.9839,13892,3.54957,99,55,67,2333,1000,2.96712,132,6.58945,27055188456
73.1208,13676,2.51572,99,54,67,2335,1000,2.96712,130,6.58969,27155241172
72.1032,13869,2.51572,99,54,67,2335,1000,2.96712,130,6.58969,27255293898
75.5629,13234,2.51572,99,54,67,2335,1000,2.96712,130,6.58969,27355346284
72.881,13721,2.51572,99,54,67,2335,1000,2.96712,130,6.58969,27455401151
70.5119,14182,2.51572,99,54,67,2335,1000,2.96712,130,6.58969,27555453107
57.8938,17273,3.20988,99,53,67,2340,1000,2.96712,130,6.59038,27655505813
63.8529,15661,3.20988,99,53,67,2340,1000,2.96712,130,6.59038,27755561189
69.2809,14434,3.20988,99,53,67,2340,1000,2.96712,130,6.59038,27855612876
69.6767,14352,3.20988,99,53,67,2340,1000,2.96712,130,6.59038,27955665422
70.279,14229,3.20988,99,53,67,2340,1000,2.96712,130,6.59038,28055720038
69.4879,14391,3.06373,99,53,68,2339,1000,2.96712,131,6.59037,28155773554
70.8918,14106,3.06373,99,53,68,2339,1000,2.96712,131,6.59037,28255829001
64.6245,15474,3.06373,99,53,68,2339,1000,2.96712,131,6.59037,28355882637
65.505,15266,3.06373,99,53,68,2339,1000,2.96712,131,6.59037,28455935173
64.4579,15514,3.06373,99,53,68,2339,1000,2.96712,131,6.59037,28555987659
69.9937,14287,3.00752,98,52,67,2337,1000,2.97081,132,6.59563,28656040316
67.7507,14760,3.00752,98,52,67,2337,1000,2.97081,132,6.59563,28756094672
65.1423,15351,3.00752,98,52,67,2337,1000,2.97081,132,6.59563,28856146738
66.5026,15037,3.00752,98,52,67,2337,1000,2.97081,132,6.59563,28956203954
63.7105,15696,3.00752,98,52,67,2337,1000,2.97081,132,6.59563,29056257701
60.1902,16614,2.66344,99,51,68,2337,1000,2.97276,132,6.59584,29156309517
57.1135,17509,2.66344,99,51,68,2337,1000,2.97276,132,6.59584,29256361443
56.262,17774,2.66344,99,51,68,2337,1000,2.97276,132,6.59584,29356414999
57.2672,17462,2.66344,99,51,68,2337,1000,2.97276,132,6.59584,29456472076
57.3394,17440,2.66344,99,51,68,2337,1000,2.97276,132,6.59584,29556529672
292.312,3421,3.62954,99,51,68,2340,1000,2.96712,133,6.59289,29656584448
70.5965,14165,3.62954,99,51,68,2340,1000,2.96712,133,6.59289,29756637544
78.0031,12820,3.62954,99,51,68,2340,1000,2.96712,133,6.59289,29856690870
72.5584,13782,3.62954,99,51,68,2340,1000,2.96712,133,6.59289,29956744027
73.4862,13608,3.62954,99,51,68,2340,1000,2.96712,133,6.59289,30056798453
72.5216,13789,2.72953,99,51,68,2345,1000,2.96712,132,6.59289,30156850759
72.4848,13796,2.72953,99,51,68,2345,1000,2.96712,132,6.59289,30256905425
69.9643,14293,2.72953,99,51,68,2345,1000,2.96712,132,6.59289,30356958852
70.6215,14160,2.72953,99,51,68,2345,1000,2.96712,132,6.59289,30457013328
72.8014,13736,2.72953,99,51,68,2345,1000,2.96712,132,6.59289,30557067744
87.146,11475,2.96663,99,50,67,2337,1000,2.96712,130,6.59313,30657125090
77.4114,12918,2.96663,99,50,67,2337,1000,2.96712,130,6.59313,30757178437
72.469,13799,2.96663,99,50,67,2337,1000,2.96712,130,6.59313,30857231243
70.9774,14089,2.96663,99,50,67,2337,1000,2.96712,130,6.59313,30957287849
70.5667,14171,2.96663,99,50,67,2337,1000,2.96712,130,6.59313,31057343235
69.3722,14415,2.95567,99,49,68,2342,1000,2.96712,129,6.59313,31157398932
71.8752,13913,2.95567,99,49,68,2342,1000,2.96712,129,6.59313,31257453358
