os,cpu,gpu,ram,kernel,driver,cpuscheduler, , , , ,
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16297384,6.2.2-arch1-1,4.6 Mesa 22.3.6,schedutil, , , , ,
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
68.5918,14579,32.7607,97,74,67,2400,1000,3.17728,147,6.90116,15635833337
64.5453,15493,32.7607,97,74,67,2400,1000,3.17728,147,6.90116,15735895038
69.6913,14349,32.7607,97,74,67,2400,1000,3.17728,147,6.90116,15835959189
70.1066,14264,32.7607,97,74,67,2400,1000,3.17728,147,6.90116,15936023330
99.8004,10020,13.9225,98,74,67,2413,1000,3.00758,145,6.89982,16036099261
67.3945,14838,13.9225,98,74,67,2413,1000,3.00758,145,6.89982,16136176592
65.7419,15211,13.9225,98,74,67,2413,1000,3.00758,145,6.89982,16236239323
113.186,8835,13.9225,98,74,67,2413,1000,3.00758,145,6.89982,16336302034
60.4449,16544,13.9225,98,74,67,2413,1000,3.00758,145,6.89982,16436365205
62.9842,15877,25.9976,98,73,67,2402,1000,3.05488,144,6.90305,16536427686
71.1035,14064,25.9976,98,73,67,2402,1000,3.05488,144,6.90305,16636489767
68.4322,14613,25.9976,98,73,67,2402,1000,3.05488,144,6.90305,16736551848
74.5601,13412,25.9976,98,73,67,2402,1000,3.05488,144,6.90305,16836614698
72.7908,13738,25.9976,98,73,67,2402,1000,3.05488,144,6.90305,16936677259
73.6702,13574,16.3793,99,73,67,2422,1000,2.99144,145,6.90802,17036739320
73.4538,13614,16.3793,99,73,67,2422,1000,2.99144,145,6.90802,17136816901
68.0689,14691,16.3793,99,73,67,2422,1000,2.99144,145,6.90802,17236879772
79.0326,12653,16.3793,99,73,67,2422,1000,2.99144,145,6.90802,17336941353
70.4871,14187,16.3793,99,73,67,2422,1000,2.99144,145,6.90802,17437003944
283.366,3529,8.17073,99,72,67,2414,1000,2.9491,144,6.9081,17537066955
71.9476,13899,8.17073,99,72,67,2414,1000,2.9491,144,6.9081,17637132916
77.0891,12972,8.17073,99,72,67,2414,1000,2.9491,144,6.9081,17737195777
81.626,12251,8.17073,99,72,67,2414,1000,2.9491,144,6.9081,17837259768
76.1035,13140,8.17073,99,72,67,2414,1000,2.9491,144,6.9081,17937322029
74.3163,13456,10.1863,99,71,67,2411,1000,2.9614,145,6.9097,18037385019
66.5779,15020,10.1863,99,71,67,2411,1000,2.9614,145,6.9097,18137448360
70.7164,14141,10.1863,99,71,67,2411,1000,2.9614,145,6.9097,18237510491
63.6862,15702,10.1863,99,71,67,2411,1000,2.9614,145,6.9097,18337572032
61.3083,16311,10.1863,99,71,67,2411,1000,2.9614,145,6.9097,18437634813
64.3294,15545,5.05549,99,69,67,2417,1000,2.9614,148,6.91179,18537697924
67.9256,14722,5.05549,99,69,67,2417,1000,2.9614,148,6.91179,18637762065
64.8172,15428,5.05549,99,69,67,2417,1000,2.9614,148,6.91179,18737827836
66.9478,14937,5.05549,99,69,67,2417,1000,2.9614,148,6.91179,18837890467
75.5116,13243,5.05549,99,69,67,2417,1000,2.9614,148,6.91179,18937953548
68.4697,14605,5.05549,99,69,67,2417,1000,2.9614,148,6.91179,19038016989
75.8323,13187,5.39877,99,68,67,2409,1000,2.9367,146,6.91098,19138083739
71.8856,13911,5.39877,99,68,67,2409,1000,2.9367,146,6.91098,19238147570
74.3494,13450,5.39877,99,68,67,2409,1000,2.9367,146,6.91098,19338212531
71.958,13897,5.39877,99,68,67,2409,1000,2.9367,146,6.91098,19438276712
75.0525,13324,5.39877,99,68,67,2409,1000,2.9367,146,6.91098,19538339583
72.3746,13817,6.11995,99,67,67,2412,1000,2.9367,143,6.90673,19638404404
78.2228,12784,6.11995,99,67,67,2412,1000,2.9367,143,6.90673,19738469015
74.8895,13353,6.11995,99,67,67,2412,1000,2.9367,143,6.90673,19838536146
67.838,14741,6.11995,99,67,67,2412,1000,2.9367,143,6.90673,19938601677
67.3582,14846,6.11995,99,67,67,2412,1000,2.9367,143,6.90673,20038666198
79.5798,12566,5.48628,99,66,67,2413,1000,2.9367,144,6.91072,20138734699
73.2493,13652,5.48628,99,66,67,2413,1000,2.9367,144,6.91072,20238799850
